OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,"65,830",2.1,16.39,"34,100",0.5,10.50,12.25,15.53,19.40,23.83,"21,850","25,490","32,310","40,360","49,570",,
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"65,830",2.1,16.39,"34,100",0.5,10.50,12.25,15.53,19.40,23.83,"21,850","25,490","32,310","40,360","49,570",,
43-6000,Secretaries and Administrative Assistants,minor,"3,498,120",0.3,20.34,"42,320",0.2,11.87,14.76,18.69,24.40,30.88,"24,690","30,710","38,880","50,740","64,230",,
43-6010,Secretaries and Administrative Assistants,broad,"3,498,120",0.3,20.34,"42,320",0.2,11.87,14.76,18.69,24.40,30.88,"24,690","30,710","38,880","50,740","64,230",,
43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"570,530",0.7,29.59,"61,550",0.2,17.76,22.37,28.53,35.80,42.94,"36,950","46,530","59,340","74,460","89,310",,
43-6012,Legal Secretaries,detailed,"176,880",1.5,24.06,"50,040",0.8,13.43,16.83,22.29,29.83,37.63,"27,920","35,000","46,360","62,060","78,280",,
43-6013,Medical Secretaries,detailed,"585,410",0.8,17.83,"37,090",0.3,12.21,14.22,17.19,20.77,24.95,"25,390","29,580","35,760","43,200","51,890",,
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"2,165,310",0.3,18.28,"38,030",0.2,11.09,13.91,17.61,22.23,26.93,"23,060","28,930","36,630","46,230","56,010",,
43-9000,Other Office and Administrative Support Workers,minor,"3,873,130",0.4,17.28,"35,940",0.2,10.14,12.40,16.16,20.77,26.22,"21,090","25,790","33,620","43,190","54,540",,
43-9010,Computer Operators,broad,"34,700",2.8,22.47,"46,750",0.6,13.22,16.95,22.04,27.96,31.31,"27,490","35,260","45,840","58,150","65,130",,
43-9011,Computer Operators,detailed,"34,700",2.8,22.47,"46,750",0.6,13.22,16.95,22.04,27.96,31.31,"27,490","35,260","45,840","58,150","65,130",,
43-9020,Data Entry and Information Processing Workers,broad,"228,060",1.2,17.05,"35,470",0.4,11.09,13.33,16.24,19.79,24.24,"23,060","27,730","33,770","41,170","50,430",,
43-9021,Data Entry Keyers,detailed,"174,930",1.4,16.22,"33,740",0.3,10.80,12.90,15.47,18.71,23.08,"22,460","26,830","32,170","38,910","48,010",,
43-9022,Word Processors and Typists,detailed,"53,130",2.9,19.79,"41,160",0.9,13.02,15.78,19.11,23.18,27.93,"27,070","32,810","39,750","48,210","58,090",,
43-9030,Desktop Publishers,broad,"10,740",4.1,22.47,"46,750",1.6,10.95,15.04,20.63,28.13,36.12,"22,770","31,290","42,910","58,500","75,120",,
43-9031,Desktop Publishers,detailed,"10,740",4.1,22.47,"46,750",1.6,10.95,15.04,20.63,28.13,36.12,"22,770","31,290","42,910","58,500","75,120",,
43-9040,Insurance Claims and Policy Processing Clerks,broad,"274,560",1.9,20.26,"42,150",0.4,13.24,15.98,19.07,23.72,29.09,"27,540","33,250","39,660","49,330","60,500",,
43-9041,Insurance Claims and Policy Processing Clerks,detailed,"274,560",1.9,20.26,"42,150",0.4,13.24,15.98,19.07,23.72,29.09,"27,540","33,250","39,660","49,330","60,500",,
43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,"86,150",2.1,15.41,"32,040",0.5,9.86,11.80,14.63,18.33,22.48,"20,510","24,550","30,430","38,120","46,760",,
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"86,150",2.1,15.41,"32,040",0.5,9.86,11.80,14.63,18.33,22.48,"20,510","24,550","30,430","38,120","46,760",,
43-9060,"Office Clerks, General",broad,"2,972,930",0.4,16.92,"35,200",0.2,9.84,12.06,15.74,20.22,25.73,"20,470","25,090","32,730","42,050","53,510",,
43-9061,"Office Clerks, General",detailed,"2,972,930",0.4,16.92,"35,200",0.2,9.84,12.06,15.74,20.22,25.73,"20,470","25,090","32,730","42,050","53,510",,
43-9070,"Office Machine Operators, Except Computer",broad,"48,580",3.1,16.60,"34,530",0.6,10.75,12.75,15.76,19.31,24.00,"22,350","26,520","32,790","40,170","49,920",,
43-9071,"Office Machine Operators, Except Computer",detailed,"48,580",3.1,16.60,"34,530",0.6,10.75,12.75,15.76,19.31,24.00,"22,350","26,520","32,790","40,170","49,920",,
43-9080,Proofreaders and Copy Markers,broad,"9,820",5.4,20.17,"41,950",1.9,11.16,14.38,18.82,24.58,30.33,"23,220","29,910","39,140","51,130","63,080",,
43-9081,Proofreaders and Copy Markers,detailed,"9,820",5.4,20.17,"41,950",1.9,11.16,14.38,18.82,24.58,30.33,"23,220","29,910","39,140","51,130","63,080",,
43-9110,Statistical Assistants,broad,"11,010",3.3,24.09,"50,110",1.4,15.13,18.59,23.24,28.76,35.03,"31,470","38,660","48,330","59,810","72,860",,
43-9111,Statistical Assistants,detailed,"11,010",3.3,24.09,"50,110",1.4,15.13,18.59,23.24,28.76,35.03,"31,470","38,660","48,330","59,810","72,860",,
43-9190,Miscellaneous Office and Administrative Support Workers,broad,"196,570",1.3,18.02,"37,480",1.1,10.53,11.98,16.76,22.26,27.85,"21,910","24,920","34,850","46,310","57,940",,
43-9199,"Office and Administrative Support Workers, All Other",detailed,"196,570",1.3,18.02,"37,480",1.1,10.53,11.98,16.76,22.26,27.85,"21,910","24,920","34,850","46,310","57,940",,
45-0000,"Farming, Fishing, and Forestry Occupations",major,"480,130",1.3,14.49,"30,140",0.5,10.41,11.05,12.20,16.08,22.27,"21,650","22,980","25,380","33,460","46,330",,
45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,"21,800",2.3,24.42,"50,790",0.8,13.67,17.10,22.57,30.04,37.94,"28,420","35,570","46,960","62,470","78,920",,
45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,"21,800",2.3,24.42,"50,790",0.8,13.67,17.10,22.57,30.04,37.94,"28,420","35,570","46,960","62,470","78,920",,
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"21,800",2.3,24.42,"50,790",0.8,13.67,17.10,22.57,30.04,37.94,"28,420","35,570","46,960","62,470","78,920",,
45-2000,Agricultural Workers,minor,"411,460",1.5,13.42,"27,910",0.5,10.22,10.94,11.89,14.51,18.74,"21,250","22,760","24,730","30,180","38,980",,
45-2010,Agricultural Inspectors,broad,"13,240",1.4,22.10,"45,970",0.5,13.43,16.25,21.22,25.86,32.40,"27,930","33,810","44,140","53,780","67,400",,
45-2011,Agricultural Inspectors,detailed,"13,240",1.4,22.10,"45,970",0.5,13.43,16.25,21.22,25.86,32.40,"27,930","33,810","44,140","53,780","67,400",,
45-2020,Animal Breeders,broad,"2,160",10.4,20.71,"43,080",2.7,12.12,13.91,17.82,25.27,32.30,"25,220","28,930","37,060","52,550","67,180",,
45-2021,Animal Breeders,detailed,"2,160",10.4,20.71,"43,080",2.7,12.12,13.91,17.82,25.27,32.30,"25,220","28,930","37,060","52,550","67,180",,
45-2040,"Graders and Sorters, Agricultural Products",broad,"38,210",3.8,12.74,"26,510",2.7,9.22,10.64,11.75,13.53,16.05,"19,190","22,140","24,430","28,130","33,390",,
45-2041,"Graders and Sorters, Agricultural Products",detailed,"38,210",3.8,12.74,"26,510",2.7,9.22,10.64,11.75,13.53,16.05,"19,190","22,140","24,430","28,130","33,390",,
45-2090,Miscellaneous Agricultural Workers,broad,"357,850",1.6,13.12,"27,290",0.5,10.38,10.93,11.83,14.29,18.15,"21,580","22,730","24,600","29,730","37,760",,
45-2091,Agricultural Equipment Operators,detailed,"26,060",4.2,15.68,"32,620",1.2,10.04,12.26,14.99,18.32,22.38,"20,890","25,510","31,190","38,100","46,550",,
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"287,420",2.0,12.72,"26,450",0.6,10.53,10.92,11.69,13.56,16.92,"21,900","22,720","24,320","28,210","35,200",,
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"37,780",2.7,13.87,"28,840",0.9,8.85,10.39,12.77,16.23,20.12,"18,410","21,610","26,560","33,760","41,840",,
45-2099,"Agricultural Workers, All Other",detailed,"6,600",8.6,16.51,"34,340",2.7,9.19,11.30,14.18,19.70,26.97,"19,110","23,500","29,480","40,980","56,090",,
45-4000,"Forest, Conservation, and Logging Workers",minor,"44,910",2.1,19.47,"40,500",0.9,10.96,14.23,18.64,23.48,28.93,"22,810","29,600","38,770","48,840","60,170",,
45-4010,Forest and Conservation Workers,broad,"7,510",5.5,15.06,"31,320",0.9,10.55,10.66,13.20,17.89,23.18,"21,940","22,170","27,460","37,200","48,220",,
45-4011,Forest and Conservation Workers,detailed,"7,510",5.5,15.06,"31,320",0.9,10.55,10.66,13.20,17.89,23.18,"21,940","22,170","27,460","37,200","48,220",,
45-4020,Logging Workers,broad,"37,400",2.3,20.36,"42,340",1.0,12.31,15.56,19.54,24.06,29.49,"25,600","32,360","40,650","50,050","61,350",,
45-4021,Fallers,detailed,"4,680",8.4,23.33,"48,520",3.2,13.02,16.73,21.19,28.18,37.74,"27,080","34,800","44,080","58,610","78,500",,
45-4022,Logging Equipment Operators,detailed,"25,730",2.9,20.12,"41,840",1.1,12.38,15.51,19.48,24.03,29.00,"25,750","32,260","40,510","49,980","60,320",,
45-4023,Log Graders and Scalers,detailed,"3,330",6.0,18.78,"39,060",1.4,11.83,14.31,18.38,22.56,25.59,"24,610","29,760","38,220","46,930","53,230",,
45-4029,"Logging Workers, All Other",detailed,"3,670",9.5,19.68,"40,940",3.1,11.61,15.69,19.11,23.52,28.17,"24,150","32,640","39,750","48,920","58,600",,
47-0000,Construction and Extraction Occupations,major,"5,962,640",0.2,24.62,"51,220",0.2,13.16,16.55,22.12,30.17,40.30,"27,380","34,420","46,010","62,760","83,820",,
47-1000,Supervisors of Construction and Extraction Workers,minor,"598,210",0.5,33.91,"70,540",0.2,20.11,25.18,31.36,40.50,50.83,"41,820","52,380","65,230","84,240","105,720",,
47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,"598,210",0.5,33.91,"70,540",0.2,20.11,25.18,31.36,40.50,50.83,"41,820","52,380","65,230","84,240","105,720",,
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"598,210",0.5,33.91,"70,540",0.2,20.11,25.18,31.36,40.50,50.83,"41,820","52,380","65,230","84,240","105,720",,
47-2000,Construction Trades Workers,minor,"4,497,490",0.3,23.97,"49,850",0.2,13.10,16.37,21.54,29.38,39.09,"27,240","34,050","44,810","61,110","81,320",,
47-2010,Boilermakers,broad,"13,870",4.9,30.41,"63,240",1.1,18.08,24.55,29.88,36.95,43.24,"37,610","51,070","62,150","76,870","89,940",,
47-2011,Boilermakers,detailed,"13,870",4.9,30.41,"63,240",1.1,18.08,24.55,29.88,36.95,43.24,"37,610","51,070","62,150","76,870","89,940",,
47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,"76,240",2.2,25.39,"52,810",0.9,14.44,18.28,23.78,30.19,39.23,"30,040","38,030","49,450","62,790","81,600",,
47-2021,Brickmasons and Blockmasons,detailed,"63,930",2.3,26.17,"54,430",1.0,15.10,19.09,24.49,30.84,40.52,"31,400","39,710","50,950","64,140","84,270",,
47-2022,Stonemasons,detailed,"12,310",7.6,21.33,"44,370",2.4,12.69,15.49,19.82,25.92,32.06,"26,400","32,230","41,220","53,900","66,690",,
47-2030,Carpenters,broad,"718,730",0.8,24.58,"51,120",0.4,13.87,17.22,22.40,29.58,39.78,"28,860","35,820","46,590","61,530","82,750",,
47-2031,Carpenters,detailed,"718,730",0.8,24.58,"51,120",0.4,13.87,17.22,22.40,29.58,39.78,"28,860","35,820","46,590","61,530","82,750",,
47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,"83,740",2.3,21.79,"45,330",0.9,11.72,14.99,19.63,26.60,35.03,"24,380","31,180","40,830","55,330","72,860",,
47-2041,Carpet Installers,detailed,"26,100",4.6,21.42,"44,550",1.9,10.85,14.21,18.92,26.75,35.76,"22,560","29,560","39,340","55,640","74,390",,
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"14,050",8.5,22.48,"46,760",2.2,12.36,15.41,20.56,27.79,36.05,"25,720","32,060","42,760","57,800","74,990",,
47-2043,Floor Sanders and Finishers,detailed,"4,460",9.8,19.18,"39,890",2.8,12.20,14.87,18.04,22.51,27.33,"25,380","30,930","37,510","46,820","56,850",,
47-2044,Tile and Marble Setters,detailed,"39,130",3.8,22.09,"45,950",1.3,11.98,15.35,20.12,26.66,34.85,"24,920","31,930","41,840","55,450","72,490",,
47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,"189,130",1.6,22.76,"47,340",0.6,13.83,16.61,20.67,27.04,36.19,"28,760","34,540","43,000","56,230","75,270",,
47-2051,Cement Masons and Concrete Finishers,detailed,"186,400",1.6,22.76,"47,350",0.6,13.83,16.61,20.67,27.03,36.17,"28,780","34,550","43,000","56,230","75,220",,
47-2053,Terrazzo Workers and Finishers,detailed,"2,730",11.6,22.71,"47,230",4.1,13.18,16.47,20.43,27.08,37.35,"27,410","34,260","42,500","56,330","77,690",,
47-2060,Construction Laborers,broad,"1,001,470",0.7,19.40,"40,350",0.3,11.28,13.71,17.21,23.03,31.53,"23,460","28,520","35,800","47,910","65,590",,
47-2061,Construction Laborers,detailed,"1,001,470",0.7,19.40,"40,350",0.3,11.28,13.71,17.21,23.03,31.53,"23,460","28,520","35,800","47,910","65,590",,
47-2070,Construction Equipment Operators,broad,"433,690",0.8,25.09,"52,190",0.3,14.74,17.60,22.59,30.13,39.99,"30,660","36,620","46,990","62,670","83,190",,
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"46,760",3.1,21.32,"44,360",1.1,13.11,15.66,19.13,24.67,33.99,"27,260","32,570","39,780","51,320","70,710",,
47-2072,Pile-Driver Operators,detailed,"3,450",8.0,30.94,"64,360",2.6,16.26,20.89,28.21,41.11,48.24,"33,810","43,440","58,680","85,520","100,350",,
47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"383,480",0.8,25.50,"53,030",0.3,15.06,17.90,22.98,30.55,40.46,"31,320","37,230","47,810","63,540","84,160",,
47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,"120,220",2.2,24.24,"50,420",1.1,13.41,16.89,21.72,29.17,40.68,"27,880","35,120","45,180","60,680","84,610",,
47-2081,Drywall and Ceiling Tile Installers,detailed,"101,900",2.3,23.64,"49,170",1.2,13.22,16.62,21.03,28.05,39.91,"27,490","34,580","43,730","58,350","83,010",,
47-2082,Tapers,detailed,"18,320",5.1,27.57,"57,340",1.4,14.92,19.68,26.48,34.45,43.78,"31,020","40,930","55,080","71,660","91,070",,
47-2110,Electricians,broad,"655,840",0.8,28.46,"59,190",0.5,15.84,19.84,26.53,34.99,45.49,"32,940","41,260","55,190","72,780","94,620",,
47-2111,Electricians,detailed,"655,840",0.8,28.46,"59,190",0.5,15.84,19.84,26.53,34.99,45.49,"32,940","41,260","55,190","72,780","94,620",,
47-2120,Glaziers,broad,"50,940",3.6,23.38,"48,620",1.3,12.94,16.25,20.94,28.30,39.40,"26,910","33,810","43,550","58,870","81,950",,
47-2121,Glaziers,detailed,"50,940",3.6,23.38,"48,620",1.3,12.94,16.25,20.94,28.30,39.40,"26,910","33,810","43,550","58,870","81,950",,
47-2130,Insulation Workers,broad,"56,440",3.4,22.55,"46,910",1.2,12.90,15.97,20.15,26.77,37.13,"26,830","33,220","41,910","55,690","77,240",,
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"31,840",4.6,20.23,"42,070",1.2,12.04,14.91,18.50,23.75,30.31,"25,050","31,020","38,480","49,400","63,050",,
47-2132,"Insulation Workers, Mechanical",detailed,"24,610",5.0,25.57,"53,180",1.7,14.61,17.72,22.95,30.80,42.68,"30,380","36,860","47,740","64,070","88,770",,
47-2140,Painters and Paperhangers,broad,"231,200",1.2,20.69,"43,030",0.7,12.49,15.28,18.72,24.74,31.11,"25,980","31,780","38,930","51,450","64,710",,
47-2141,"Painters, Construction and Maintenance",detailed,"228,420",1.2,20.70,"43,050",0.7,12.48,15.28,18.72,24.78,31.15,"25,970","31,790","38,940","51,530","64,790",,
47-2142,Paperhangers,detailed,"2,780",15.0,19.64,"40,840",4.4,12.84,15.06,18.31,22.68,28.16,"26,700","31,330","38,090","47,170","58,570",,
47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,"476,140",1.1,27.39,"56,980",0.5,15.04,18.75,25.33,33.49,44.21,"31,290","38,990","52,690","69,650","91,960",,
47-2151,Pipelayers,detailed,"38,070",3.0,20.91,"43,500",1.0,12.92,15.20,18.54,25.28,33.14,"26,870","31,610","38,560","52,590","68,930",,
47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"438,070",1.2,27.96,"58,150",0.6,15.43,19.35,25.92,34.20,45.05,"32,100","40,250","53,910","71,140","93,700",,
47-2160,Plasterers and Stucco Masons,broad,"24,870",5.1,22.89,"47,610",1.5,13.63,16.69,20.93,27.51,36.34,"28,360","34,720","43,540","57,210","75,590",,
47-2161,Plasterers and Stucco Masons,detailed,"24,870",5.1,22.89,"47,610",1.5,13.63,16.69,20.93,27.51,36.34,"28,360","34,720","43,540","57,210","75,590",,
47-2170,Reinforcing Iron and Rebar Workers,broad,"18,360",5.2,26.28,"54,670",2.3,15.67,18.08,23.23,32.58,43.94,"32,590","37,600","48,320","67,760","91,400",,
47-2171,Reinforcing Iron and Rebar Workers,detailed,"18,360",5.2,26.28,"54,670",2.3,15.67,18.08,23.23,32.58,43.94,"32,590","37,600","48,320","67,760","91,400",,
47-2180,Roofers,broad,"128,680",1.7,21.09,"43,870",0.9,12.28,15.34,19.22,25.07,31.97,"25,540","31,910","39,970","52,140","66,510",,
47-2181,Roofers,detailed,"128,680",1.7,21.09,"43,870",0.9,12.28,15.34,19.22,25.07,31.97,"25,540","31,910","39,970","52,140","66,510",,
47-2210,Sheet Metal Workers,broad,"131,570",2.1,25.34,"52,710",1.0,13.36,17.02,23.30,31.23,41.49,"27,780","35,390","48,460","64,970","86,290",,
47-2211,Sheet Metal Workers,detailed,"131,570",2.1,25.34,"52,710",1.0,13.36,17.02,23.30,31.23,41.49,"27,780","35,390","48,460","64,970","86,290",,
47-2220,Structural Iron and Steel Workers,broad,"77,410",2.8,27.97,"58,170",1.0,15.50,18.94,25.95,35.63,45.08,"32,240","39,390","53,970","74,120","93,760",,
47-2221,Structural Iron and Steel Workers,detailed,"77,410",2.8,27.97,"58,170",1.0,15.50,18.94,25.95,35.63,45.08,"32,240","39,390","53,970","74,120","93,760",,
47-2230,Solar Photovoltaic Installers,broad,"8,950",9.6,22.12,"46,010",2.1,14.51,16.97,20.52,25.20,30.57,"30,180","35,310","42,680","52,410","63,580",,
47-2231,Solar Photovoltaic Installers,detailed,"8,950",9.6,22.12,"46,010",2.1,14.51,16.97,20.52,25.20,30.57,"30,180","35,310","42,680","52,410","63,580",,
47-3000,"Helpers, Construction Trades",minor,"233,580",1.4,15.82,"32,900",0.4,10.46,12.53,15.00,18.24,22.61,"21,750","26,060","31,200","37,930","47,030",,
47-3010,"Helpers, Construction Trades",broad,"233,580",1.4,15.82,"32,900",0.4,10.46,12.53,15.00,18.24,22.61,"21,750","26,060","31,200","37,930","47,030",,
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"24,340",3.6,17.50,"36,390",1.3,11.25,13.32,16.05,19.27,26.69,"23,400","27,700","33,380","40,070","55,520",,
47-3012,Helpers--Carpenters,detailed,"33,020",3.0,15.32,"31,850",0.8,10.10,12.11,14.85,17.87,21.28,"21,010","25,180","30,880","37,160","44,260",,
47-3013,Helpers--Electricians,detailed,"75,970",2.6,15.84,"32,960",0.7,10.58,12.56,15.10,18.36,22.63,"22,010","26,120","31,410","38,200","47,080",,
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"10,600",7.0,15.25,"31,720",1.4,10.17,12.02,14.40,17.86,22.14,"21,140","25,010","29,960","37,160","46,060",,
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"54,710",3.3,15.66,"32,570",0.8,10.51,12.69,14.89,18.09,22.21,"21,860","26,390","30,980","37,620","46,200",,
47-3016,Helpers--Roofers,detailed,"8,630",7.4,15.26,"31,740",1.6,10.44,12.42,14.61,17.57,20.82,"21,720","25,830","30,390","36,550","43,310",,
47-3019,"Helpers, Construction Trades, All Other",detailed,"26,320",3.6,15.56,"32,370",1.1,9.93,12.08,14.67,18.05,22.49,"20,650","25,120","30,510","37,550","46,780",,
47-4000,Other Construction and Related Workers,minor,"422,540",0.8,24.15,"50,240",0.4,13.26,16.62,21.72,29.24,39.12,"27,580","34,570","45,180","60,820","81,370",,
47-4010,Construction and Building Inspectors,broad,"104,090",1.3,30.36,"63,150",0.6,17.04,22.08,28.70,37.21,46.79,"35,440","45,920","59,700","77,400","97,310",,
47-4011,Construction and Building Inspectors,detailed,"104,090",1.3,30.36,"63,150",0.6,17.04,22.08,28.70,37.21,46.79,"35,440","45,920","59,700","77,400","97,310",,
47-4020,Elevator Installers and Repairers,broad,"26,830",4.7,38.16,"79,370",1.3,19.64,27.54,38.36,48.40,58.27,"40,850","57,290","79,780","100,680","121,200",,
47-4021,Elevator Installers and Repairers,detailed,"26,830",4.7,38.16,"79,370",1.3,19.64,27.54,38.36,48.40,58.27,"40,850","57,290","79,780","100,680","121,200",,
47-4030,Fence Erectors,broad,"23,530",5.1,18.10,"37,650",1.5,11.41,13.62,16.73,20.61,27.14,"23,740","28,330","34,800","42,870","56,450",,
47-4031,Fence Erectors,detailed,"23,530",5.1,18.10,"37,650",1.5,11.41,13.62,16.73,20.61,27.14,"23,740","28,330","34,800","42,870","56,450",,
47-4040,Hazardous Materials Removal Workers,broad,"44,000",3.0,22.62,"47,050",1.1,13.42,16.29,20.21,27.51,36.46,"27,910","33,880","42,030","57,230","75,840",,
47-4041,Hazardous Materials Removal Workers,detailed,"44,000",3.0,22.62,"47,050",1.1,13.42,16.29,20.21,27.51,36.46,"27,910","33,880","42,030","57,230","75,840",,
47-4050,Highway Maintenance Workers,broad,"149,260",0.8,19.92,"41,440",0.3,12.52,15.51,19.08,23.71,28.57,"26,030","32,250","39,690","49,330","59,420",,
