OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
43-9022,Word Processors and Typists,detailed,"65,200",2.8,19.74,"41,070",1.6,12.87,15.79,19.11,23.28,27.91,"26,770","32,850","39,740","48,420","58,040",,
43-9030,Desktop Publishers,broad,"12,000",3.6,21.72,"45,170",1.2,11.20,14.88,20.36,27.30,34.27,"23,300","30,960","42,350","56,790","71,280",,
43-9031,Desktop Publishers,detailed,"12,000",3.6,21.72,"45,170",1.2,11.20,14.88,20.36,27.30,34.27,"23,300","30,960","42,350","56,790","71,280",,
43-9040,Insurance Claims and Policy Processing Clerks,broad,"277,130",1.7,19.76,"41,090",0.4,12.86,15.50,18.65,23.24,28.53,"26,750","32,230","38,790","48,340","59,340",,
43-9041,Insurance Claims and Policy Processing Clerks,detailed,"277,130",1.7,19.76,"41,090",0.4,12.86,15.50,18.65,23.24,28.53,"26,750","32,230","38,790","48,340","59,340",,
43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,"85,800",2.0,15.00,"31,200",0.5,9.52,11.24,14.24,18.03,22.17,"19,800","23,380","29,620","37,500","46,100",,
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"85,800",2.0,15.00,"31,200",0.5,9.52,11.24,14.24,18.03,22.17,"19,800","23,380","29,620","37,500","46,100",,
43-9060,"Office Clerks, General",broad,"2,967,620",0.4,16.30,"33,910",0.2,9.55,11.55,15.14,19.46,24.80,"19,870","24,020","31,500","40,480","51,590",,
43-9061,"Office Clerks, General",detailed,"2,967,620",0.4,16.30,"33,910",0.2,9.55,11.55,15.14,19.46,24.80,"19,870","24,020","31,500","40,480","51,590",,
43-9070,"Office Machine Operators, Except Computer",broad,"54,950",2.9,15.96,"33,190",0.6,10.26,12.11,15.08,18.78,23.43,"21,340","25,200","31,360","39,060","48,740",,
43-9071,"Office Machine Operators, Except Computer",detailed,"54,950",2.9,15.96,"33,190",0.6,10.26,12.11,15.08,18.78,23.43,"21,340","25,200","31,360","39,060","48,740",,
43-9080,Proofreaders and Copy Markers,broad,"11,420",5.2,19.43,"40,410",1.6,10.91,13.85,18.05,23.84,29.56,"22,700","28,820","37,550","49,580","61,480",,
43-9081,Proofreaders and Copy Markers,detailed,"11,420",5.2,19.43,"40,410",1.6,10.91,13.85,18.05,23.84,29.56,"22,700","28,820","37,550","49,580","61,480",,
43-9110,Statistical Assistants,broad,"10,110",3.2,23.60,"49,090",0.8,15.05,18.28,22.79,28.28,34.06,"31,310","38,030","47,400","58,820","70,850",,
43-9111,Statistical Assistants,detailed,"10,110",3.2,23.60,"49,090",0.8,15.05,18.28,22.79,28.28,34.06,"31,310","38,030","47,400","58,820","70,850",,
43-9190,Miscellaneous Office and Administrative Support Workers,broad,"209,070",1.3,17.96,"37,360",0.6,10.22,12.67,17.11,21.74,27.24,"21,260","26,350","35,590","45,230","56,660",,
43-9199,"Office and Administrative Support Workers, All Other",detailed,"209,070",1.3,17.96,"37,360",0.6,10.22,12.67,17.11,21.74,27.24,"21,260","26,350","35,590","45,230","56,660",,
45-0000,"Farming, Fishing, and Forestry Occupations",major,"470,920",1.2,13.87,"28,840",0.5,9.85,10.46,11.73,15.42,21.15,"20,480","21,760","24,390","32,060","43,990",,
45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,"20,750",2.5,24.11,"50,160",0.9,13.23,16.61,22.39,29.42,37.36,"27,510","34,550","46,570","61,200","77,710",,
45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,"20,750",2.5,24.11,"50,160",0.9,13.23,16.61,22.39,29.42,37.36,"27,510","34,550","46,570","61,200","77,710",,
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"20,750",2.5,24.11,"50,160",0.9,13.23,16.61,22.39,29.42,37.36,"27,510","34,550","46,570","61,200","77,710",,
45-2000,Agricultural Workers,minor,"404,610",1.3,12.78,"26,580",0.4,9.68,10.33,11.46,13.91,18.09,"20,130","21,490","23,830","28,930","37,630",,
45-2010,Agricultural Inspectors,broad,"13,960",2.1,21.60,"44,930",0.5,13.21,15.80,20.86,25.43,31.31,"27,470","32,860","43,390","52,890","65,130",,
45-2011,Agricultural Inspectors,detailed,"13,960",2.1,21.60,"44,930",0.5,13.21,15.80,20.86,25.43,31.31,"27,470","32,860","43,390","52,890","65,130",,
45-2020,Animal Breeders,broad,"1,800",12.2,20.89,"43,450",2.9,12.30,13.96,18.06,25.31,33.24,"25,590","29,030","37,560","52,640","69,130",,
45-2021,Animal Breeders,detailed,"1,800",12.2,20.89,"43,450",2.9,12.30,13.96,18.06,25.31,33.24,"25,590","29,030","37,560","52,640","69,130",,
45-2040,"Graders and Sorters, Agricultural Products",broad,"39,810",4.2,11.84,"24,620",0.8,8.97,10.13,11.22,12.60,15.84,"18,660","21,080","23,340","26,210","32,960",,
45-2041,"Graders and Sorters, Agricultural Products",detailed,"39,810",4.2,11.84,"24,620",0.8,8.97,10.13,11.22,12.60,15.84,"18,660","21,080","23,340","26,210","32,960",,
45-2090,Miscellaneous Agricultural Workers,broad,"349,040",1.5,12.49,"25,990",0.4,9.80,10.32,11.40,13.57,17.39,"20,380","21,460","23,710","28,220","36,180",,
45-2091,Agricultural Equipment Operators,detailed,"26,070",4.5,15.12,"31,440",1.0,9.74,11.80,14.48,17.75,21.45,"20,250","24,540","30,110","36,910","44,620",,
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"282,300",1.8,12.05,"25,070",0.5,10.00,10.28,11.24,12.47,15.99,"20,810","21,380","23,380","25,930","33,270",,
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"35,460",2.6,13.38,"27,840",0.7,8.81,10.12,12.24,15.46,19.27,"18,330","21,050","25,470","32,160","40,080",,
45-2099,"Agricultural Workers, All Other",detailed,"5,210",6.5,17.27,"35,910",2.4,9.54,11.46,14.71,20.57,27.97,"19,850","23,840","30,600","42,790","58,180",,
45-3000,Fishing and Hunting Workers,minor,750,15.3,15.06,"31,330",6.2,9.00,10.64,13.72,19.79,23.16,"18,710","22,120","28,530","41,160","48,170",,
45-3010,Fishers and Related Fishing Workers,broad,520,14.4,15.00,"31,190",7.7,8.64,10.11,13.61,20.25,23.19,"17,960","21,030","28,310","42,110","48,230",,
45-3011,Fishers and Related Fishing Workers,detailed,520,14.4,15.00,"31,190",7.7,8.64,10.11,13.61,20.25,23.19,"17,960","21,030","28,310","42,110","48,230",,
45-4000,"Forest, Conservation, and Logging Workers",minor,"44,800",2.2,18.91,"39,330",1.0,10.54,13.83,18.01,22.80,28.16,"21,920","28,780","37,460","47,430","58,560",,
45-4010,Forest and Conservation Workers,broad,"7,080",4.8,15.06,"31,320",1.2,9.93,10.20,13.30,18.20,23.36,"20,650","21,220","27,650","37,870","48,600",,
45-4011,Forest and Conservation Workers,detailed,"7,080",4.8,15.06,"31,320",1.2,9.93,10.20,13.30,18.20,23.36,"20,650","21,220","27,650","37,870","48,600",,
45-4020,Logging Workers,broad,"37,730",2.5,19.63,"40,830",1.1,11.80,14.91,18.67,23.32,28.73,"24,540","31,010","38,840","48,510","59,760",,
45-4021,Fallers,detailed,"5,420",13.8,22.56,"46,930",3.5,12.78,15.74,19.56,27.57,37.34,"26,570","32,740","40,690","57,350","77,670",,
45-4022,Logging Equipment Operators,detailed,"26,010",2.7,19.15,"39,820",1.1,11.62,14.66,18.46,23.09,27.79,"24,160","30,480","38,390","48,030","57,800",,
45-4023,Log Graders and Scalers,detailed,"3,010",6.6,18.61,"38,710",1.5,11.95,14.37,18.21,22.35,25.64,"24,860","29,900","37,880","46,480","53,330",,
45-4029,"Logging Workers, All Other",detailed,"3,290",7.8,19.58,"40,730",3.0,11.54,16.05,19.11,22.91,27.17,"24,000","33,390","39,740","47,650","56,520",,
47-0000,Construction and Extraction Occupations,major,"5,728,460",0.3,24.01,"49,930",0.2,12.76,16.06,21.51,29.65,39.46,"26,540","33,410","44,730","61,680","82,080",,
47-1000,Supervisors of Construction and Extraction Workers,minor,"556,300",0.6,33.27,"69,200",0.2,19.75,24.72,30.80,39.72,50.08,"41,080","51,410","64,070","82,620","104,160",,
47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,"556,300",0.6,33.27,"69,200",0.2,19.75,24.72,30.80,39.72,50.08,"41,080","51,410","64,070","82,620","104,160",,
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"556,300",0.6,33.27,"69,200",0.2,19.75,24.72,30.80,39.72,50.08,"41,080","51,410","64,070","82,620","104,160",,
47-2000,Construction Trades Workers,minor,"4,348,180",0.3,23.37,"48,620",0.2,12.72,15.91,20.91,28.83,38.40,"26,460","33,090","43,490","59,960","79,880",,
47-2010,Boilermakers,broad,"15,020",4.5,30.30,"63,010",1.2,18.60,24.60,29.93,36.61,41.91,"38,700","51,160","62,260","76,140","87,160",,
47-2011,Boilermakers,detailed,"15,020",4.5,30.30,"63,010",1.2,18.60,24.60,29.93,36.61,41.91,"38,700","51,160","62,260","76,140","87,160",,
47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,"76,770",2.2,24.84,"51,670",1.0,13.75,17.70,23.17,29.86,38.97,"28,600","36,820","48,200","62,110","81,060",,
47-2021,Brickmasons and Blockmasons,detailed,"64,790",2.3,25.67,"53,390",1.0,14.69,18.60,23.93,30.59,39.81,"30,550","38,680","49,770","63,620","82,810",,
47-2022,Stonemasons,detailed,"11,990",7.2,20.37,"42,370",2.6,11.58,14.18,18.72,24.50,30.58,"24,090","29,500","38,940","50,960","63,600",,
47-2030,Carpenters,broad,"693,050",0.8,23.86,"49,630",0.4,13.36,16.70,21.71,28.93,38.63,"27,790","34,740","45,170","60,180","80,350",,
47-2031,Carpenters,detailed,"693,050",0.8,23.86,"49,630",0.4,13.36,16.70,21.71,28.93,38.63,"27,790","34,740","45,170","60,180","80,350",,
47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,"81,130",2.5,21.65,"45,030",1.3,11.34,14.64,19.35,26.50,35.57,"23,590","30,450","40,250","55,120","73,990",,
47-2041,Carpet Installers,detailed,"26,120",5.0,21.25,"44,200",2.0,10.32,13.62,18.67,26.86,35.99,"21,470","28,320","38,830","55,860","74,860",,
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"11,860",6.6,21.41,"44,530",2.0,12.01,14.87,19.25,26.60,35.31,"24,980","30,930","40,040","55,340","73,440",,
47-2043,Floor Sanders and Finishers,detailed,"4,320",10.7,18.87,"39,260",2.9,11.37,14.05,17.77,22.55,27.96,"23,640","29,220","36,950","46,900","58,160",,
47-2044,Tile and Marble Setters,detailed,"38,820",3.8,22.30,"46,370",2.0,11.93,15.38,20.04,26.79,36.53,"24,810","31,990","41,680","55,720","75,990",,
47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,"181,270",1.6,21.87,"45,490",0.7,13.23,15.94,19.54,25.64,35.09,"27,530","33,170","40,650","53,330","72,980",,
47-2051,Cement Masons and Concrete Finishers,detailed,"178,640",1.6,21.87,"45,490",0.7,13.25,15.95,19.54,25.65,35.05,"27,550","33,170","40,650","53,360","72,910",,
47-2053,Terrazzo Workers and Finishers,detailed,"2,630",12.3,21.89,"45,520",3.8,12.05,15.74,19.51,24.74,36.66,"25,060","32,730","40,590","51,460","76,250",,
47-2060,Construction Laborers,broad,"962,060",0.7,18.70,"38,890",0.3,10.71,13.18,16.60,22.24,30.48,"22,280","27,410","34,530","46,260","63,400",,
47-2061,Construction Laborers,detailed,"962,060",0.7,18.70,"38,890",0.3,10.71,13.18,16.60,22.24,30.48,"22,280","27,410","34,530","46,260","63,400",,
47-2070,Construction Equipment Operators,broad,"418,760",0.8,24.54,"51,050",0.3,14.28,17.23,22.15,29.70,39.25,"29,710","35,850","46,080","61,780","81,640",,
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"49,760",2.8,21.10,"43,890",1.3,12.85,15.37,18.81,24.26,33.47,"26,730","31,960","39,120","50,460","69,620",,
47-2072,Pile-Driver Operators,detailed,"3,710",7.5,30.66,"63,770",3.0,15.72,20.16,27.72,41.92,48.46,"32,700","41,940","57,650","87,180","100,800",,
47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"365,300",0.8,24.95,"51,890",0.3,14.64,17.55,22.61,30.16,39.56,"30,450","36,500","47,040","62,730","82,280",,
47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,"114,630",2.3,24.15,"50,240",1.3,13.40,16.64,21.14,28.85,41.37,"27,860","34,610","43,970","60,000","86,050",,
47-2081,Drywall and Ceiling Tile Installers,detailed,"96,550",2.4,23.68,"49,250",1.4,13.29,16.48,20.60,27.68,40.35,"27,630","34,270","42,860","57,570","83,920",,
47-2082,Tapers,detailed,"18,080",4.5,26.70,"55,540",1.6,14.07,18.06,24.82,34.12,44.29,"29,270","37,560","51,620","70,960","92,130",,
47-2110,Electricians,broad,"631,080",0.8,27.84,"57,910",0.5,15.47,19.38,26.01,34.34,44.56,"32,180","40,320","54,110","71,430","92,690",,
47-2111,Electricians,detailed,"631,080",0.8,27.84,"57,910",0.5,15.47,19.38,26.01,34.34,44.56,"32,180","40,320","54,110","71,430","92,690",,
47-2120,Glaziers,broad,"47,330",3.4,22.83,"47,480",1.2,12.90,16.10,20.47,27.60,38.03,"26,840","33,490","42,580","57,410","79,090",,
47-2121,Glaziers,detailed,"47,330",3.4,22.83,"47,480",1.2,12.90,16.10,20.47,27.60,38.03,"26,840","33,490","42,580","57,410","79,090",,
47-2130,Insulation Workers,broad,"55,930",3.1,21.68,"45,090",1.1,12.62,15.38,19.20,25.52,35.44,"26,240","31,990","39,930","53,090","73,710",,
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"31,100",4.3,19.52,"40,600",1.2,11.76,14.32,17.81,22.93,29.68,"24,460","29,790","37,050","47,690","61,730",,
47-2132,"Insulation Workers, Mechanical",detailed,"24,840",4.7,24.38,"50,710",1.7,13.94,16.98,21.90,29.55,40.20,"29,000","35,310","45,550","61,460","83,610",,
47-2140,Painters and Paperhangers,broad,"224,050",1.2,20.11,"41,830",0.7,12.12,14.80,18.24,23.99,30.58,"25,200","30,780","37,950","49,900","63,600",,
47-2141,"Painters, Construction and Maintenance",detailed,"221,340",1.2,20.12,"41,840",0.7,12.11,14.80,18.25,24.00,30.59,"25,200","30,790","37,960","49,920","63,620",,
47-2142,Paperhangers,detailed,"2,710",14.2,19.68,"40,930",4.3,12.32,14.28,17.80,23.25,30.05,"25,630","29,700","37,030","48,360","62,500",,
47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,"466,950",1.1,26.89,"55,920",0.5,14.68,18.42,24.72,32.81,43.20,"30,530","38,310","51,420","68,240","89,850",,
47-2151,Pipelayers,detailed,"38,690",2.7,20.77,"43,210",1.0,12.67,14.84,18.46,25.32,33.26,"26,360","30,870","38,400","52,670","69,180",,
47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"428,260",1.2,27.44,"57,070",0.6,15.13,18.97,25.28,33.52,44.14,"31,470","39,470","52,590","69,710","91,810",,
47-2160,Plasterers and Stucco Masons,broad,"24,180",5.1,21.83,"45,410",1.5,13.41,16.13,19.59,25.69,34.15,"27,890","33,550","40,750","53,430","71,020",,
47-2161,Plasterers and Stucco Masons,detailed,"24,180",5.1,21.83,"45,410",1.5,13.41,16.13,19.59,25.69,34.15,"27,890","33,550","40,750","53,430","71,020",,
47-2170,Reinforcing Iron and Rebar Workers,broad,"18,480",5.5,26.09,"54,270",2.0,14.80,17.30,22.52,33.43,44.75,"30,770","35,980","46,850","69,530","93,070",,
47-2171,Reinforcing Iron and Rebar Workers,detailed,"18,480",5.5,26.09,"54,270",2.0,14.80,17.30,22.52,33.43,44.75,"30,770","35,980","46,850","69,530","93,070",,
47-2180,Roofers,broad,"121,170",1.8,20.57,"42,780",0.9,12.31,15.06,18.74,24.49,31.18,"25,590","31,330","38,970","50,940","64,860",,
47-2181,Roofers,detailed,"121,170",1.8,20.57,"42,780",0.9,12.31,15.06,18.74,24.49,31.18,"25,590","31,330","38,970","50,940","64,860",,
47-2210,Sheet Metal Workers,broad,"132,920",2.1,25.05,"52,100",1.0,13.14,16.86,23.07,30.78,41.88,"27,330","35,060","47,990","64,030","87,120",,
47-2211,Sheet Metal Workers,detailed,"132,920",2.1,25.05,"52,100",1.0,13.14,16.86,23.07,30.78,41.88,"27,330","35,060","47,990","64,030","87,120",,
47-2220,Structural Iron and Steel Workers,broad,"74,420",2.7,27.37,"56,940",1.1,15.03,18.51,25.30,34.81,44.38,"31,260","38,500","52,610","72,410","92,310",,
47-2221,Structural Iron and Steel Workers,detailed,"74,420",2.7,27.37,"56,940",1.1,15.03,18.51,25.30,34.81,44.38,"31,260","38,500","52,610","72,410","92,310",,
47-2230,Solar Photovoltaic Installers,broad,"9,000",10.6,20.68,"43,010",1.8,13.83,16.20,18.98,23.85,29.61,"28,760","33,700","39,490","49,610","61,580",,
47-2231,Solar Photovoltaic Installers,detailed,"9,000",10.6,20.68,"43,010",1.8,13.83,16.20,18.98,23.85,29.61,"28,760","33,700","39,490","49,610","61,580",,
47-3000,"Helpers, Construction Trades",minor,"229,470",1.4,15.38,"31,980",0.4,10.11,12.08,14.48,17.81,22.14,"21,030","25,130","30,120","37,050","46,060",,
47-3010,"Helpers, Construction Trades",broad,"229,470",1.4,15.38,"31,980",0.4,10.11,12.08,14.48,17.81,22.14,"21,030","25,130","30,120","37,050","46,060",,
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"24,660",3.6,16.84,"35,020",1.2,10.72,12.81,15.25,18.67,25.18,"22,310","26,650","31,710","38,830","52,370",,
47-3012,Helpers--Carpenters,detailed,"33,740",2.9,14.95,"31,100",0.8,9.84,11.65,14.35,17.54,21.09,"20,460","24,230","29,860","36,490","43,860",,
47-3013,Helpers--Electricians,detailed,"72,580",2.7,15.40,"32,040",0.7,10.21,12.21,14.68,17.98,22.02,"21,240","25,390","30,540","37,400","45,810",,
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"11,000",7.4,14.70,"30,570",1.5,10.02,11.44,13.83,17.13,21.18,"20,830","23,800","28,760","35,630","44,050",,
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"54,790",2.9,15.31,"31,830",0.8,10.17,12.20,14.37,17.69,22.09,"21,150","25,380","29,890","36,790","45,940",,
47-3016,Helpers--Roofers,detailed,"9,550",6.4,14.28,"29,710",1.5,10.07,11.71,13.70,16.05,18.91,"20,940","24,360","28,500","33,390","39,330",,
47-3019,"Helpers, Construction Trades, All Other",detailed,"23,140",3.7,15.30,"31,830",1.2,9.73,11.62,14.26,17.81,22.56,"20,240","24,170","29,660","37,040","46,930",,
47-4000,Other Construction and Related Workers,minor,"410,610",0.8,23.52,"48,920",0.4,12.84,16.12,21.20,28.78,38.41,"26,720","33,520","44,090","59,860","79,890",,
47-4010,Construction and Building Inspectors,broad,"98,810",1.3,29.82,"62,020",0.5,16.94,21.81,28.41,36.67,45.84,"35,220","45,360","59,090","76,260","95,340",,
47-4011,Construction and Building Inspectors,detailed,"98,810",1.3,29.82,"62,020",0.5,16.94,21.81,28.41,36.67,45.84,"35,220","45,360","59,090","76,260","95,340",,
47-4020,Elevator Installers and Repairers,broad,"24,490",4.3,37.08,"77,130",1.3,18.57,26.64,38.21,47.45,55.71,"38,630","55,400","79,480","98,700","115,880",,
47-4021,Elevator Installers and Repairers,detailed,"24,490",4.3,37.08,"77,130",1.3,18.57,26.64,38.21,47.45,55.71,"38,630","55,400","79,480","98,700","115,880",,
47-4030,Fence Erectors,broad,"21,430",5.3,17.43,"36,260",1.6,10.80,13.07,16.02,19.58,26.33,"22,460","27,190","33,320","40,730","54,760",,
47-4031,Fence Erectors,detailed,"21,430",5.3,17.43,"36,260",1.6,10.80,13.07,16.02,19.58,26.33,"22,460","27,190","33,320","40,730","54,760",,
47-4040,Hazardous Materials Removal Workers,broad,"43,260",2.7,22.27,"46,330",1.1,12.92,15.86,19.91,27.69,36.14,"26,880","32,980","41,400","57,600","75,160",,
47-4041,Hazardous Materials Removal Workers,detailed,"43,260",2.7,22.27,"46,330",1.1,12.92,15.86,19.91,27.69,36.14,"26,880","32,980","41,400","57,600","75,160",,
47-4050,Highway Maintenance Workers,broad,"146,580",1.0,19.38,"40,300",0.3,12.12,14.98,18.61,23.20,27.88,"25,220","31,160","38,700","48,250","57,990",,
47-4051,Highway Maintenance Workers,detailed,"146,580",1.0,19.38,"40,300",0.3,12.12,14.98,18.61,23.20,27.88,"25,220","31,160","38,700","48,250","57,990",,
47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,"15,070",4.7,27.10,"56,360",3.8,16.00,20.56,26.95,33.01,38.09,"33,280","42,760","56,060","68,650","79,230",,
47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,"15,070",4.7,27.10,"56,360",3.8,16.00,20.56,26.95,33.01,38.09,"33,280","42,760","56,060","68,650","79,230",,
47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,"26,250",3.1,19.52,"40,590",0.9,12.05,14.48,18.25,23.60,29.45,"25,070","30,120","37,950","49,080","61,250",,
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"26,250",3.1,19.52,"40,590",0.9,12.05,14.48,18.25,23.60,29.45,"25,070","30,120","37,950","49,080","61,250",,
47-4090,Miscellaneous Construction and Related Workers,detailed,"34,720",4.3,20.30,"42,220",1.9,12.24,14.70,18.29,23.80,31.03,"25,460","30,570","38,040","49,510","64,550",,
47-4090,Miscellaneous Construction and Related Workers,broad,"34,720",4.3,20.30,"42,220",1.9,12.24,14.70,18.29,23.80,31.03,"25,460","30,570","38,040","49,510","64,550",,
47-5000,Extraction Workers,minor,"183,900",1.6,22.83,"47,480",0.6,13.66,16.61,21.19,27.59,34.35,"28,400","34,540","44,070","57,380","71,450",,
47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",broad,"64,240",2.4,25.56,"53,170",1.0,15.70,18.68,23.56,29.88,37.71,"32,650","38,850","49,000","62,140","78,440",,
47-5011,"Derrick Operators, Oil and Gas",detailed,"9,590",6.3,22.84,"47,510",1.0,16.00,18.31,22.18,26.94,30.99,"33,270","38,090","46,140","56,030","64,460",,
